Year,Customer Size,country,value,units,exchange_country,exchange_rate,exchange_units,usd_per_kwh
2023,Small,Netherlands,18.520253555816623,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.14905722033713198
2008,Medium,Netherlands,6.387372891666668,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.03485695417372502
2009,Medium,Netherlands,7.7629842400590245,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.04978660300525046
2010,Medium,Netherlands,6.684216034977833,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.04327807298254182
2011,Medium,Netherlands,6.578057634053678,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.041035022056851736
2012,Medium,Netherlands,6.042874072572705,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.03813456599494017
2013,Medium,Netherlands,6.420468046981647,pence_per_kwh,USA,1.5625,pound_per_currency,0.041090995500682535
2014,Medium,Netherlands,5.776951644160317,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.03506609648005312
2015,Medium,Netherlands,4.835102250720989,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.03162156871971526
2016,Medium,Netherlands,5.024400528815253,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.03723080791852102
2017,Medium,Netherlands,5.237742102943037,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.04067444053526698
2018,Medium,Netherlands,5.268422991704323,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.039499674738077674
2019,Medium,Netherlands,5.642260085079213,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.04421325218782829
2020,Medium,Netherlands,5.653414536417532,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.050232023330690934
2021,Medium,Netherlands,6.866937910007975,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.059038918090295954
2022,Medium,Netherlands,13.292559973242035,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.11340196595542978
2023,Medium,Netherlands,17.99052314540343,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.14479377209295607
2008,Large,Netherlands,6.206082791666667,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.03386762400386842
2009,Large,Netherlands,7.45128547757955,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.04778757504578168
2010,Large,Netherlands,6.02287445261474,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.03899610646348772
2011,Large,Netherlands,5.9966122183988535,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.03740786845261252
2012,Large,Netherlands,5.59236738880185,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.035291568332388
2013,Large,Netherlands,6.1653727420298825,pence_per_kwh,USA,1.5625,pound_per_currency,0.03945838554899125
2014,Large,Netherlands,5.406498800807744,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.032817447720903004
2015,Large,Netherlands,4.588158185968213,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.030006554536232116
2016,Large,Netherlands,4.7035438582871505,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.034853259989907785
2017,Large,Netherlands,4.501652788030578,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.03495823296345293
2018,Large,Netherlands,4.76894076307514,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.03575483769682855
2019,Large,Netherlands,5.216499455192712,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.0408769539993416
2020,Large,Netherlands,5.365169006530854,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.04767088862369841
2021,Large,Netherlands,6.380700383120093,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.05485846125515785
2022,Large,Netherlands,12.855111709099212,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.10966999158349193
2023,Large,Netherlands,16.911327456884017,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.1361080427617829
2008,Very Large,Netherlands,5.974919716666666,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.03260612873052297
2009,Very Large,Netherlands,7.27392613132073,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.04665011049756156
2010,Very Large,Netherlands,6.117266770375329,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.03960726528834572
2011,Very Large,Netherlands,6.217859743095481,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.038788047460006705
2012,Very Large,Netherlands,5.5690672697458865,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.03514452903996546
2013,Very Large,Netherlands,6.284094583070061,pence_per_kwh,USA,1.5625,pound_per_currency,0.040218205331648396
2014,Very Large,Netherlands,5.705129959872507,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.034630138856426115
2015,Very Large,Netherlands,4.856690733465911,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.031762757396867056
2016,Very Large,Netherlands,4.761128220074228,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.035279960110750026
2017,Very Large,Netherlands,4.392307300718871,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.0341090948359837
2018,Very Large,Netherlands,4.782959805587151,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.03585994459888172
2019,Very Large,Netherlands,4.961592207603182,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.03887947812048501
2020,Very Large,Netherlands,5.311952179396977,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.047198043605001405
2021,Very Large,Netherlands,5.815972171283841,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.05000317596223447
2022,Very Large,Netherlands,12.28744912361854,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.10482712810780058
2023,Very Large,Netherlands,20.878689775546185,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.16803870707519525
2008,Small,Portugal,6.6308972,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.036185906749335195
2009,Small,Portugal,9.298845771708162,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.05963659444960642
2010,Small,Portugal,8.033833275171208,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.05201639519025294
2011,Small,Portugal,8.075033626139101,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.05037340829047128
2012,Small,Portugal,8.406189220484864,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.05304866090946955
2013,Small,Portugal,9.605367080008955,pence_per_kwh,USA,1.5625,pound_per_currency,0.061474349312057315
2014,Small,Portugal,10.32600341543431,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.06267884073168625
2015,Small,Portugal,8.984164895083945,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.058756438413849
2016,Small,Portugal,10.138480682328943,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.07512614185605747
2017,Small,Portugal,9.366249726003787,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.07273496098724296
2018,Small,Portugal,8.819471346899098,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.06612343961615248
2019,Small,Portugal,9.223803543651595,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.07227854548656928
2020,Small,Portugal,8.862098835992258,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.07874199788833151
2021,Small,Portugal,8.707762050321886,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.07486551606786616
2022,Small,Portugal,13.661348981302353,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.11654819201128205
2023,Small,Portugal,16.70189176824676,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.13442243400412862
2008,Medium,Portugal,5.584401150000001,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.030475004086140903
2009,Medium,Portugal,7.357709458327786,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.047187440873505716
2010,Medium,Portugal,6.521531973669287,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.0422247478593614
2011,Medium,Portugal,7.246315100526008,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.045203723731703026
2012,Medium,Portugal,7.659311448189332,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.04833536399881063
2013,Medium,Portugal,7.982598445392133,pence_per_kwh,USA,1.5625,pound_per_currency,0.051088630050509655
2014,Medium,Portugal,7.180071509339802,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.0435830340616926
2015,Medium,Portugal,6.569516835456485,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.04296464010388541
2016,Medium,Portugal,7.027719032168898,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.052075398028371536
2017,Medium,Portugal,6.764274282381005,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.052528945995326363
2018,Medium,Portugal,6.635196531276204,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.0497469746110584
2019,Medium,Portugal,6.880153832524735,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.05391349776535492
2020,Medium,Portugal,6.407196749929274,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.056929569652736406
2021,Medium,Portugal,6.944595758348514,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.05970658618447861
2022,Medium,Portugal,13.778977015710145,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.11755170453108021
2023,Medium,Portugal,11.3152384929233,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.09106883942618337
2008,Large,Portugal,4.561588633333333,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.024893346395813132
2009,Large,Portugal,6.01673771313407,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.03858734252798726
2010,Large,Portugal,5.569265819482563,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.03605914161563171
2011,Large,Portugal,5.805676791553909,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.036216781373737475
2012,Large,Portugal,6.556068040931924,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.041373162235663744
2013,Large,Portugal,6.878877966665753,pence_per_kwh,USA,1.5625,pound_per_currency,0.044024818986660816
2014,Large,Portugal,6.048858047503034,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.036716568348343415
2015,Large,Portugal,5.39697480997818,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.0352962152572573
2016,Large,Portugal,5.66640439816363,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.041988056590392495
2017,Large,Portugal,5.8644859305437915,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.045541509979611816
2018,Large,Portugal,5.901514111832002,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.0442462361595855
2019,Large,Portugal,5.992346134786713,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.046956557630994676
2020,Large,Portugal,5.376077881060041,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.04776781674321482
2021,Large,Portugal,7.196937906719421,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.061876113217289946
2022,Large,Portugal,14.51770100725541,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.12385393322956344
2023,Large,Portugal,10.604869714147856,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.08535155292902873
2008,Very Large,Portugal,3.995405233333334,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.021803589595568735
2009,Very Large,Portugal,5.128138953767808,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.032888462780784555
2010,Very Large,Portugal,4.570164703256564,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.029590294588740067
2011,Very Large,Portugal,5.254663673641506,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.032779469525009215
2012,Very Large,Portugal,6.273766580169843,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.03959165172318068
2013,Very Large,Portugal,6.458422930850103,pence_per_kwh,USA,1.5625,pound_per_currency,0.04133390675744066
2014,Very Large,Portugal,5.357155391030729,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.032517933223556526
2015,Very Large,Portugal,4.938372470323043,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.0322969559559127
2016,Very Large,Portugal,4.510002084821273,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.033419115448525626
2017,Very Large,Portugal,5.637506277790891,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.04377886680108917
2018,Very Large,Portugal,5.414792691345992,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.040597072486219715
2019,Very Large,Portugal,5.659097778092345,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.04434519384883387
2020,Very Large,Portugal,4.728876726877854,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.04201727018995767
2021,Very Large,Portugal,6.9958608817586825,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.060147341214095346
2022,Very Large,Portugal,13.473387607583788,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.11494464917632204
2023,Very Large,Portugal,9.093804553821025,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.07318999305255171
2008,Small,Spain,9.205124683333334,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.05023389344764744
2009,Small,Spain,11.232054649971154,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.07203490674446344
2010,Small,Spain,11.336254609106106,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.0733984736211772
2011,Small,Spain,11.715452919157109,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.07308295179033955
2012,Small,Spain,11.913189282668075,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.07518017047088708
2013,Small,Spain,12.25032760695137,pence_per_kwh,USA,1.5625,pound_per_currency,0.07840209668448876
2014,Small,Spain,12.105472064821658,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.07348021543346746
2015,Small,Spain,10.676918910092043,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.06982704967200196
2016,Small,Spain,11.19220027943799,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.08293420407063551
2017,Small,Spain,11.494340975837762,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.08926096003296867
2018,Small,Spain,11.005154614467372,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.08251046440238302
2019,Small,Spain,9.313111344009801,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.07297836935857042
2020,Small,Spain,8.897281610639288,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.07905460577256213
2021,Small,Spain,9.518660169644942,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.08183726217562053
2022,Small,Spain,18.459188757895163,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.15747969535601233
2023,Small,Spain,16.558537231789334,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.13326866855147632
2008,Medium,Spain,6.560650575,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.03580255925577045
2009,Medium,Spain,7.9992064849798075,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.051301574923935
2010,Medium,Spain,7.44584796170494,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.04820938608466824
2011,Medium,Spain,7.649804826996755,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.047720760028211864
2012,Medium,Spain,7.784375132093933,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.049124599261725826
2013,Medium,Spain,8.585763356706575,pence_per_kwh,USA,1.5625,pound_per_currency,0.05494888548292209
2014,Medium,Spain,7.930680932035946,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.04813923325745819
2015,Medium,Spain,6.642678924584824,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.043443120166784754
2016,Medium,Spain,6.867533245904278,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.0508884213521507
2017,Medium,Spain,7.252822553078032,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.05632283794237511
2018,Medium,Spain,8.172699939666403,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.061274311090252595
2019,Medium,Spain,7.124149865847977,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.055825472398122813
2020,Medium,Spain,5.786382901721321,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.051413481011736255
2021,Medium,Spain,8.291241857866432,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.0712844582736064
2022,Medium,Spain,17.153979760534437,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.146344649391851
2023,Medium,Spain,11.639248234932609,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.09367657864317107
2008,Large,Spain,5.681853933333334,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.03100682010195294
2009,Large,Spain,7.023726174903475,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.04504549486047222
2010,Large,Spain,6.2167236134847865,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.0402512152283507
2011,Large,Spain,6.612755409405263,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.0412514725740234
2012,Large,Spain,6.766079997707717,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.04269847776089416
2013,Large,Spain,6.9978536841156185,pence_per_kwh,USA,1.5625,pound_per_currency,0.04478626357833995
2014,Large,Spain,6.2052671808769375,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.03766597178792301
2015,Large,Spain,5.684508690271608,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.03717668683437632
